Date,Open,High,Low,Close,Adj Close,Volume
2016-08-24,242.500000,242.500000,242.500000,242.500000,236.534729,0
2016-08-25,242.500000,242.500000,242.500000,242.500000,236.534729,0
2016-08-26,236.050003,236.050003,236.050003,240.000000,234.096222,1000
2016-08-30,240.000000,240.000000,240.000000,240.000000,234.096222,0
2016-08-31,240.000000,240.000000,240.000000,240.000000,234.096222,0
2016-09-01,240.000000,240.000000,240.000000,240.000000,234.096222,0
2016-09-02,240.000000,240.000000,240.000000,240.000000,234.096222,0
2016-09-05,235.199997,239.300003,235.199997,235.000000,229.219193,5250
2016-09-06,239.500000,239.500000,239.500000,235.000000,229.219193,20
2016-09-07,235.000000,235.000000,235.000000,235.000000,229.219193,0
2016-09-08,230.600006,230.600006,230.600006,232.500000,226.780716,800
2016-09-09,232.500000,232.500000,232.500000,232.500000,226.780716,0
2016-09-12,232.500000,232.500000,232.500000,232.500000,226.780716,0
2016-09-13,232.500000,232.500000,232.500000,232.500000,226.780716,0
2016-09-14,232.500000,232.500000,232.500000,232.500000,226.780716,0
2016-09-15,239.699997,239.699997,225.000000,232.500000,226.780716,5982
2016-09-16,232.500000,232.500000,232.500000,232.500000,226.780716,0
2016-09-19,239.500000,239.500000,239.500000,232.500000,226.780716,1667
2016-09-20,239.800003,255.000000,239.800003,252.500000,246.288742,21933
2016-09-21,249.050003,275.000000,249.050003,270.000000,263.358276,193625
2016-09-22,275.000000,305.000000,273.500000,300.000000,292.620270,19676
2016-09-23,292.750000,310.000000,292.750000,302.500000,295.058777,2000
2016-09-26,302.500000,302.500000,302.500000,302.500000,295.058777,0
2016-09-27,310.000000,310.000000,280.000000,287.500000,280.427704,10377
2016-09-28,294.700012,295.000000,294.700012,292.500000,285.304749,1880
2016-09-29,287.500000,299.000000,287.000000,292.500000,285.304749,2181
2016-09-30,286.500000,286.500000,286.500000,292.500000,285.304749,1600
2016-10-03,292.500000,292.500000,292.500000,292.500000,285.304749,0
2016-10-04,298.500000,298.500000,281.000000,290.000000,282.866211,2350
2016-10-05,299.000000,300.000000,299.000000,292.500000,285.304749,2734
2016-10-06,299.250000,299.250000,299.250000,292.500000,285.304749,16
2016-10-07,292.000000,292.000000,292.000000,292.500000,285.304749,1249
2016-10-10,292.500000,292.500000,292.500000,292.500000,285.304749,0
2016-10-11,292.000000,292.000000,292.000000,292.500000,285.304749,962
2016-10-12,299.250000,309.600006,299.250000,302.500000,295.058777,7499
2016-10-13,310.000000,330.000000,310.000000,322.500000,314.566803,11278
2016-10-14,322.500000,322.500000,322.500000,322.500000,314.566803,3218
2016-10-17,330.000000,370.000000,330.000000,350.000000,341.390350,15977
2016-10-18,349.000000,377.500000,349.000000,352.500000,343.828796,10681
2016-10-19,347.750000,359.600006,347.750000,350.000000,341.390350,5332
2016-10-20,359.600006,359.600006,342.000000,350.000000,341.390350,3295
2016-10-21,347.000000,347.000000,343.000000,350.000000,341.390350,2732
2016-10-24,341.000000,341.000000,340.000000,345.000000,336.513306,3250
2016-10-25,335.000000,335.000000,335.000000,345.000000,336.513306,1000
2016-10-26,335.000000,335.000000,323.000000,335.000000,326.759277,6500
2016-10-27,325.000000,325.000000,320.000000,332.500000,324.320770,1604
2016-10-28,332.500000,332.500000,332.500000,332.500000,324.320770,0
2016-10-31,320.000000,320.000000,320.000000,332.500000,324.320770,505
2016-11-01,320.000000,320.000000,320.000000,332.500000,324.320770,378
2016-11-02,332.500000,332.500000,332.500000,332.500000,324.320770,0
2016-11-03,332.500000,332.500000,332.500000,332.500000,324.320770,0
2016-11-04,332.500000,332.500000,332.500000,332.500000,324.320770,0
2016-11-07,320.000000,320.000000,320.000000,330.000000,321.882263,212
2016-11-08,334.000000,334.000000,333.975006,332.500000,324.320770,1750
2016-11-09,325.000000,325.000000,325.000000,332.500000,324.320770,3000
2016-11-10,325.000000,325.000000,325.000000,332.500000,324.320770,241
2016-11-11,332.500000,332.500000,332.500000,332.500000,324.320770,0
2016-11-14,325.000000,333.750000,325.000000,326.500000,318.468353,1932
2016-11-15,315.000000,315.399994,315.000000,322.500000,314.566803,1821
2016-11-16,330.000000,330.000000,328.000000,322.500000,314.566803,1300
2016-11-17,327.950012,327.950012,327.950012,322.500000,314.566803,300
2016-11-18,315.000000,315.000000,315.000000,321.500000,313.591400,332
2016-11-21,327.950012,327.950012,327.950012,322.500000,314.566803,500
2016-11-22,327.950012,332.500000,327.950012,332.500000,324.320770,6500
2016-11-23,332.500000,332.500000,332.500000,332.500000,324.320770,0
2016-11-24,332.500000,332.500000,332.500000,332.500000,325.054016,0
2016-11-25,322.000000,322.000000,322.000000,332.500000,325.054016,249
2016-11-28,332.000000,332.000000,320.000000,327.500000,320.165924,5600
2016-11-29,320.250000,320.250000,318.000000,325.000000,317.721954,4000
2016-11-30,320.000000,320.000000,320.000000,325.000000,317.721954,2000
2016-12-01,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-02,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-05,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-06,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-07,325.000000,325.000000,325.000000,325.000000,317.721954,304
2016-12-08,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-09,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-12,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-13,305.019989,305.019989,305.019989,325.000000,317.721954,1643
2016-12-14,321.000000,321.000000,321.000000,325.000000,317.721954,2000
2016-12-15,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-16,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-19,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-20,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-21,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-22,325.000000,325.000000,325.000000,325.000000,317.721954,0
2016-12-23,320.000000,320.000000,320.000000,325.000000,317.721954,1000
2016-12-28,327.000000,327.000000,327.000000,327.500000,320.165924,305
2016-12-29,327.500000,327.500000,327.500000,327.500000,320.165924,0
2016-12-30,329.500000,329.500000,329.500000,327.500000,320.165924,1000
2017-01-03,329.500000,329.500000,320.000000,327.500000,320.165924,2550
2017-01-04,327.500000,327.500000,327.500000,327.500000,320.165924,0
2017-01-05,330.000000,330.000000,315.000000,327.500000,320.165924,4914
2017-01-06,329.750000,329.750000,329.750000,327.500000,320.165924,6
2017-01-09,323.000000,329.750000,323.000000,327.500000,320.165924,757
2017-01-10,315.000000,327.000000,315.000000,325.000000,317.721954,4628
2017-01-11,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-01-12,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-01-13,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-01-16,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-01-17,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-01-18,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-01-19,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-01-20,320.000000,327.000000,320.000000,325.000000,317.721954,2065
2017-01-23,320.000000,320.000000,320.000000,325.000000,317.721954,500
2017-01-24,320.000000,320.000000,320.000000,325.000000,317.721954,2000
2017-01-25,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-01-26,320.000000,320.000000,320.000000,325.000000,317.721954,1000
2017-01-27,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-01-30,335.500000,335.500000,320.299988,327.500000,320.165924,6703
2017-01-31,327.500000,327.500000,327.500000,327.500000,320.165924,0
2017-02-01,315.000000,320.000000,315.000000,327.500000,320.165924,2800
2017-02-02,327.500000,327.500000,327.500000,327.500000,320.165924,0
2017-02-03,320.000000,326.750000,315.000000,325.000000,317.721954,3500
2017-02-06,325.000000,325.000000,325.000000,325.000000,317.721954,0
2017-02-07,325.750000,325.750000,325.750000,325.000000,317.721954,1000
2017-02-08,315.000000,315.000000,315.000000,325.000000,317.721954,1000
2017-02-09,313.000000,313.000000,313.000000,324.000000,316.744354,1883
2017-02-10,324.000000,324.000000,324.000000,324.000000,316.744354,0
2017-02-13,324.000000,324.000000,324.000000,324.000000,316.744354,0
2017-02-14,324.000000,324.000000,324.000000,324.000000,316.744354,0
2017-02-15,310.000000,319.000000,300.000000,307.500000,300.613892,10000
2017-02-16,307.500000,307.500000,307.500000,307.500000,300.613892,0
2017-02-17,307.500000,307.500000,307.500000,307.500000,300.613892,0
2017-02-20,307.500000,307.500000,307.500000,307.500000,300.613892,0
2017-02-21,312.450012,312.450012,300.000000,307.500000,300.613892,2751
2017-02-22,307.500000,307.500000,307.500000,307.500000,300.613892,0
2017-02-23,300.000000,300.000000,300.000000,307.500000,300.613892,557
2017-02-24,307.500000,307.500000,307.500000,307.500000,300.613892,0
2017-02-27,305.000000,305.000000,305.000000,305.000000,298.169861,0
2017-02-28,300.200012,300.200012,300.200012,305.000000,298.169861,222
2017-03-01,302.500000,302.500000,302.500000,302.500000,295.725800,0
2017-03-02,305.000000,305.000000,305.000000,305.000000,298.169861,0
2017-03-03,305.000000,305.000000,305.000000,305.000000,298.169861,0
2017-03-06,290.000000,290.000000,270.000000,280.000000,273.729706,13403
2017-03-07,280.000000,280.000000,280.000000,280.000000,273.729706,0
2017-03-08,275.700012,275.700012,275.700012,280.000000,273.729706,80
2017-03-09,275.000000,275.000000,265.000000,270.000000,263.953583,15750
2017-03-10,272.500000,272.500000,266.000000,270.000000,263.953583,2228
2017-03-13,266.000000,266.000000,266.000000,270.000000,263.953583,245
2017-03-14,270.000000,270.000000,270.000000,270.000000,263.953583,0
2017-03-15,270.000000,270.000000,270.000000,270.000000,263.953583,0
2017-03-16,270.000000,270.000000,270.000000,270.000000,263.953583,0
2017-03-17,265.000000,272.000000,265.000000,270.000000,263.953583,7523
2017-03-20,270.000000,270.000000,270.000000,270.000000,263.953583,1735
2017-03-21,265.200012,265.200012,265.200012,270.000000,263.953583,418
2017-03-22,270.000000,270.000000,270.000000,270.000000,263.953583,0
2017-03-23,270.000000,270.000000,270.000000,270.000000,263.953583,183
2017-03-24,270.000000,284.700012,270.000000,277.500000,271.285675,25910
2017-03-27,281.000000,294.299988,281.000000,290.000000,283.505768,8326
2017-03-28,285.750000,292.000000,266.000000,285.000000,278.617706,24997
2017-03-29,285.000000,285.750000,285.000000,287.500000,281.061707,386973
2017-03-30,289.899994,289.899994,289.899994,287.500000,281.061707,1030
2017-03-31,289.899994,289.899994,286.000000,287.500000,281.061707,4842
2017-04-03,289.950012,290.000000,289.950012,287.500000,281.061707,8500
2017-04-04,287.500000,287.500000,287.500000,287.500000,281.061707,0
2017-04-05,287.500000,287.500000,287.500000,287.500000,281.061707,0
2017-04-06,287.000000,287.000000,287.000000,287.500000,281.061707,1002
2017-04-07,287.500000,287.500000,287.500000,287.500000,281.061707,0
2017-04-10,289.000000,289.000000,289.000000,287.500000,281.061707,2850
2017-04-11,287.500000,287.500000,287.500000,287.500000,281.061707,0
2017-04-12,290.000000,293.000000,290.000000,287.500000,281.061707,7850
2017-04-13,294.950012,325.000000,294.950012,317.500000,310.389893,31322
2017-04-18,324.700012,325.000000,324.500000,320.000000,312.833954,3171
2017-04-19,317.000000,324.739990,316.000000,318.500000,311.367523,5612
2017-04-20,316.000000,325.000000,316.000000,321.000000,313.811584,5767
2017-04-21,327.000000,347.000000,327.000000,341.000000,333.363617,8348
2017-04-24,347.000000,355.000000,347.000000,355.000000,347.050140,5955
2017-04-25,360.000000,360.000000,360.000000,362.500000,354.382172,750
2017-04-26,370.000000,400.000000,370.000000,392.500000,383.710358,15105
2017-04-27,393.000000,422.500000,391.110992,417.500000,408.150513,11246
2017-04-28,424.500000,429.000000,420.000000,425.000000,415.482574,2434
2017-05-02,430.000000,440.000000,430.000000,435.000000,425.258667,2393
2017-05-03,440.000000,445.000000,440.000000,435.000000,425.258667,381
2017-05-04,445.000000,469.799988,445.000000,465.000000,454.586792,4492
2017-05-05,479.750000,480.000000,465.500000,467.500000,457.030792,15144
2017-05-08,469.000000,469.000000,465.019989,467.500000,457.030792,6276
2017-05-09,465.100006,468.500000,465.100006,467.500000,457.030792,624
2017-05-10,465.100006,465.100006,445.500000,450.000000,439.922699,5171
2017-05-11,450.000000,450.000000,450.000000,450.000000,439.922699,0
2017-05-12,450.000000,450.000000,450.000000,450.000000,439.922699,316
2017-05-15,450.000000,450.000000,450.000000,450.000000,439.922699,0
2017-05-16,450.000000,450.000000,447.549988,450.000000,439.922699,2760
2017-05-17,447.549988,447.549988,440.110992,445.000000,435.034668,1398
2017-05-18,454.000000,454.000000,435.000000,445.000000,435.034668,9697
2017-05-19,436.665985,437.000000,431.000000,437.500000,427.702606,2030
2017-05-22,437.500000,437.500000,437.500000,437.500000,427.702606,0
2017-05-23,437.500000,437.500000,437.500000,437.500000,427.702606,0
2017-05-24,431.000000,431.000000,431.000000,437.500000,427.702606,1000
2017-05-25,431.250000,431.250000,415.000000,420.000000,410.594543,7706
2017-05-26,415.750000,415.750000,415.750000,417.500000,408.150513,1000
2017-05-30,411.000000,424.000000,411.000000,417.500000,408.150513,518
2017-05-31,424.000000,424.000000,424.000000,417.500000,408.150513,34
2017-06-01,411.500000,411.500000,410.299988,417.500000,408.150513,856
2017-06-02,420.000000,420.000000,420.000000,417.500000,408.150513,1190
2017-06-05,420.000000,420.000000,420.000000,417.500000,408.150513,1535
2017-06-06,410.500000,410.500000,410.500000,417.500000,408.150513,1000
2017-06-07,410.299988,410.299988,410.299988,417.500000,408.150513,500
2017-06-08,410.000000,410.000000,410.000000,417.500000,408.150513,1364
2017-06-09,410.000000,410.000000,410.000000,410.000000,400.818481,608
2017-06-12,410.000000,410.000000,410.000000,410.000000,400.818481,0
2017-06-13,405.000000,405.000000,405.000000,410.000000,400.818481,203
2017-06-14,410.000000,410.000000,410.000000,410.000000,400.818481,0
2017-06-15,405.200012,405.200012,405.000000,407.500000,398.374451,865
2017-06-16,407.500000,407.500000,407.500000,407.500000,398.374451,0
2017-06-19,405.000000,409.000000,405.000000,407.500000,398.374451,72134
2017-06-20,406.250000,406.250000,406.250000,407.500000,398.374451,2078
2017-06-21,406.274994,406.274994,406.274994,407.500000,398.374451,97
2017-06-22,409.450012,409.450012,409.250000,407.500000,398.374451,4109
2017-06-23,430.000000,430.000000,430.000000,430.000000,420.370575,15450
2017-06-26,425.000000,435.000000,424.049988,430.000000,420.370575,15750
2017-06-27,433.950012,433.950012,433.950012,433.950012,424.232117,227
2017-06-28,431.500000,431.500000,421.333008,427.500000,417.926514,1675
2017-06-29,432.750000,432.750000,421.333008,427.500000,417.926514,9651
2017-06-30,430.000000,430.000000,430.000000,427.500000,417.926514,10250
2017-07-03,429.899994,429.899994,420.299988,427.500000,417.926514,461
2017-07-04,427.500000,427.500000,427.500000,427.500000,417.926514,0
2017-07-05,427.500000,427.500000,427.500000,427.500000,417.926514,0
2017-07-06,427.500000,427.500000,427.500000,427.500000,417.926514,0
2017-07-07,421.333008,421.333008,421.329987,427.500000,417.926514,2103
2017-07-10,429.899994,429.899994,429.899994,427.500000,417.926514,2500
2017-07-11,427.500000,427.500000,427.500000,427.500000,417.926514,0
2017-07-12,427.500000,427.500000,427.500000,427.500000,417.926514,0
2017-07-13,427.500000,427.500000,427.500000,427.500000,417.926514,0
2017-07-14,427.500000,427.500000,427.500000,427.500000,417.926514,0
2017-07-17,455.000000,464.000000,451.500000,457.500000,447.254730,11240
2017-07-18,462.750000,462.750000,450.299988,457.500000,447.254730,3236
2017-07-19,450.299988,452.750000,450.000000,457.500000,447.254730,3867
2017-07-20,457.424988,457.500000,441.000000,457.500000,447.254730,3978
2017-07-21,455.000000,455.000000,455.000000,457.500000,447.254730,2325
2017-07-24,455.000000,455.000000,455.000000,457.500000,447.254730,2762
2017-07-25,457.500000,457.500000,457.500000,457.500000,447.254730,0
2017-07-26,455.000000,455.000000,455.000000,457.500000,447.254730,219
2017-07-27,455.000000,455.000000,455.000000,457.500000,447.254730,1300
2017-07-28,455.000000,460.000000,455.000000,457.500000,447.254730,3017
2017-07-31,465.000000,465.000000,459.750000,457.500000,447.254730,1400
2017-08-01,450.000000,450.000000,450.000000,457.500000,447.254730,400
2017-08-02,450.299988,462.250000,450.299988,457.500000,447.254730,845
2017-08-03,460.000000,462.250000,460.000000,457.500000,447.254730,1500
2017-08-04,457.500000,457.500000,457.500000,457.500000,447.254730,0
2017-08-07,459.750000,460.500000,450.000000,456.500000,446.277130,3791
2017-08-08,456.500000,456.500000,456.500000,456.500000,446.277130,0
2017-08-09,462.739990,462.739990,460.000000,456.500000,446.277130,24950
2017-08-10,461.000000,461.000000,461.000000,456.500000,447.748413,250
2017-08-11,450.500000,461.000000,450.500000,456.500000,447.748413,987
2017-08-14,446.000000,446.000000,446.000000,459.000000,450.200470,4000
2017-08-15,457.500000,457.500000,457.500000,459.000000,450.200470,434
2017-08-16,459.000000,459.000000,459.000000,459.000000,450.200470,0
2017-08-17,461.100006,461.100006,460.000000,458.500000,449.710052,2900
2017-08-18,460.000000,460.000000,460.000000,458.500000,449.710052,4347
2017-08-21,457.500000,457.500000,457.500000,457.500000,448.729218,0
2017-08-22,459.500000,459.500000,459.000000,457.500000,448.729218,1117
2017-08-23,457.500000,457.500000,457.500000,457.500000,448.729218,0
2017-08-24,457.500000,457.500000,457.500000,457.500000,448.729218,0
2017-08-25,457.500000,457.500000,457.500000,457.500000,448.729218,0
2017-08-29,459.000000,459.000000,455.000000,457.500000,448.729218,2135
2017-08-30,455.000000,455.000000,455.000000,457.500000,448.729218,217
2017-08-31,457.500000,457.500000,457.500000,457.500000,448.729218,0
2017-09-01,455.000000,455.000000,450.113007,455.000000,446.277130,2249
2017-09-04,456.500000,456.500000,456.500000,455.000000,446.277130,250
2017-09-05,455.000000,455.000000,455.000000,455.000000,446.277130,0
2017-09-06,447.500000,447.500000,447.500000,447.500000,438.920959,0
2017-09-07,449.000000,449.000000,449.000000,447.500000,438.920959,400
2017-09-08,447.500000,447.500000,447.500000,447.500000,438.920959,0
2017-09-11,449.899994,449.975006,445.875000,447.500000,438.920959,4976
2017-09-12,449.250000,449.750000,449.250000,447.500000,438.920959,3052
2017-09-13,449.899994,450.000000,445.500000,447.500000,438.920959,109
2017-09-14,447.500000,447.500000,447.500000,447.500000,438.920959,0
2017-09-15,450.000000,454.000000,450.000000,450.000000,441.373016,285
2017-09-18,454.000000,470.000000,448.000000,460.000000,451.181274,6808
2017-09-19,507.500000,550.000000,490.000000,540.000000,529.647644,47571
2017-09-20,537.099976,570.000000,537.099976,557.500000,546.812073,5372
2017-09-21,575.000000,605.000000,575.000000,587.500000,576.237000,17991
2017-09-22,603.250000,605.000000,603.250000,587.500000,576.237000,2582
2017-09-25,604.299988,604.299988,572.250000,582.500000,571.332825,13533
2017-09-26,576.250000,593.750000,576.250000,582.500000,571.332825,538
2017-09-27,582.500000,582.500000,582.500000,582.500000,571.332825,0
2017-09-28,576.575012,595.000000,576.575012,585.000000,573.784973,5447
2017-09-29,577.200012,610.000000,577.200012,595.000000,583.593201,9108
2017-10-02,604.000000,640.000000,604.000000,620.000000,608.113831,12385
2017-10-03,640.000000,684.599976,640.000000,687.500000,674.319885,6901
2017-10-04,695.000000,742.869995,695.000000,705.000000,691.484314,12169
2017-10-05,700.200012,700.200012,650.000000,665.000000,652.251221,8749
2017-10-06,699.200012,725.000000,690.000000,710.000000,696.388611,9100
2017-10-09,703.400024,714.000000,675.500000,692.500000,679.224060,15437
2017-10-10,690.111023,690.111023,690.111023,685.000000,671.867798,708
2017-10-11,690.111023,704.000000,690.111023,685.000000,671.867798,1668
2017-10-12,704.200012,705.000000,700.000000,685.000000,671.867798,3691
2017-10-13,705.000000,715.000000,705.000000,707.500000,693.936462,3494
2017-10-16,725.000000,732.500000,725.000000,720.000000,706.196838,2811
2017-10-17,732.900024,732.900024,732.900024,720.000000,706.196838,200
2017-10-18,740.000000,750.000000,740.000000,735.000000,720.909241,2400
2017-10-19,735.000000,799.000000,730.000000,775.000000,760.142395,6642
2017-10-20,800.000000,800.000000,792.500000,792.500000,777.306885,1152
2017-10-23,810.000000,810.000000,775.700012,792.500000,777.306885,250
