Date,Open,High,Low,Close,Adj Close,Volume
2022-11-29,352.500000,365.000000,345.000000,357.500000,354.700287,106653
2022-11-30,357.500000,376.500000,355.114014,370.000000,367.102386,42638
2022-12-01,370.000000,394.000000,362.649994,392.500000,389.426178,122957
2022-12-02,392.500000,399.899994,370.000000,380.000000,377.024078,134173
2022-12-05,375.000000,380.000000,370.000000,375.000000,372.063232,42874
2022-12-06,375.000000,397.000000,380.000000,394.000000,390.914429,109345
2022-12-07,395.000000,419.000000,390.500000,412.500000,409.269562,125857
2022-12-08,412.500000,423.000000,404.100006,415.000000,411.749969,85337
2022-12-09,415.000000,418.000000,406.500000,410.000000,406.789124,49697
2022-12-12,417.500000,440.000000,415.000000,425.000000,421.671661,172380
2022-12-13,427.500000,430.000000,416.700012,425.000000,421.671661,62673
2022-12-14,425.000000,436.799988,415.000000,425.000000,421.671661,117634
2022-12-15,425.000000,426.750000,405.000000,412.500000,409.269562,81952
2022-12-16,412.500000,412.399994,390.000000,400.000000,396.867432,89787
2022-12-19,400.000000,419.000000,401.000000,417.500000,414.230408,105224
2022-12-20,417.500000,433.750000,416.000000,430.000000,426.632507,85807
2022-12-21,430.000000,457.000000,429.445007,450.000000,446.475891,179096
2022-12-22,450.000000,509.000000,440.000000,495.000000,491.123474,394827
2022-12-23,495.000000,548.000000,499.000000,512.000000,507.990326,345787
2022-12-28,513.000000,528.000000,475.054993,495.000000,491.123474,135148
2022-12-29,495.000000,515.221985,490.000000,508.000000,504.021667,47902
2022-12-30,508.000000,515.000000,501.799988,506.000000,502.037323,23739
2023-01-03,506.000000,559.960022,503.649994,558.000000,553.630127,222124
2023-01-04,560.000000,576.000000,554.599976,563.000000,558.590942,216338
2023-01-05,563.000000,563.799988,542.200012,560.000000,555.614441,68510
2023-01-06,560.000000,570.000000,550.000000,555.000000,550.653564,56513
2023-01-09,555.000000,558.000000,501.000000,504.000000,500.052979,205998
2023-01-10,500.000000,504.000000,450.000000,470.000000,466.319244,300648
2023-01-11,472.500000,490.000000,462.654999,487.500000,483.682190,122761
2023-01-12,487.500000,517.400024,485.000000,508.000000,504.021667,133178
2023-01-13,508.000000,550.000000,510.000000,550.000000,545.692749,82635
2023-01-16,545.000000,627.000000,550.000000,620.000000,615.144531,466696
2023-01-17,625.000000,650.000000,601.299988,606.000000,601.254211,260857
2023-01-18,605.000000,629.234009,582.099976,623.000000,618.121033,122049
2023-01-19,623.000000,638.000000,606.200012,610.000000,605.222839,108443
2023-01-20,610.000000,640.000000,615.000000,640.000000,634.987915,94098
2023-01-23,623.000000,640.000000,611.599976,638.000000,633.003601,46244
2023-01-24,675.000000,740.000000,673.849976,715.000000,709.400574,397215
2023-01-25,715.000000,734.445007,693.000000,700.000000,694.518005,142882
2023-01-26,700.000000,713.000000,682.000000,692.000000,686.580688,113490
2023-01-27,692.000000,690.500000,650.000000,663.000000,657.807739,172520
2023-01-30,663.000000,662.200012,600.000000,622.000000,617.128906,174781
2023-01-31,622.000000,680.000000,615.554016,657.000000,651.854736,188940
2023-02-01,660.000000,680.000000,660.000000,670.000000,664.752991,40744
2023-02-02,670.000000,699.000000,667.000000,680.000000,674.674683,59862
2023-02-03,680.000000,710.000000,662.000000,705.000000,699.478882,55351
2023-02-06,705.000000,715.799988,684.000000,690.000000,684.596313,68388
2023-02-07,690.000000,730.000000,696.000000,710.000000,704.439697,80576
2023-02-08,710.000000,720.000000,700.000000,710.000000,704.439697,31864
2023-02-09,710.000000,709.000000,670.000000,685.000000,679.635559,58542
2023-02-10,685.000000,725.000000,660.000000,685.000000,679.635559,90162
2023-02-13,685.000000,690.000000,629.400024,645.000000,639.948730,184290
2023-02-14,645.000000,649.000000,625.549988,640.000000,634.987915,59374
2023-02-15,640.000000,668.000000,622.200012,660.000000,654.831299,44721
2023-02-16,660.000000,677.148987,650.000000,655.000000,649.870422,71082
2023-02-17,655.000000,660.000000,640.000000,656.000000,650.862610,82428
2023-02-20,655.000000,660.000000,633.000000,650.000000,644.909607,18919
2023-02-21,650.000000,648.000000,630.000000,640.000000,634.987915,15680
2023-02-22,640.000000,640.000000,600.000000,630.000000,625.066223,55539
2023-02-23,630.000000,655.799988,602.000000,650.000000,644.909607,47758
2023-02-24,650.000000,690.000000,650.000000,665.000000,659.792114,173910
2023-02-27,665.000000,706.000000,642.000000,700.000000,694.518005,114791
2023-02-28,700.000000,726.000000,684.000000,718.000000,712.377075,97075
2023-03-01,718.000000,740.000000,716.599976,740.000000,734.204773,92243
2023-03-02,740.000000,780.000000,726.299988,770.000000,763.969849,133329
2023-03-03,770.000000,790.000000,756.000000,785.000000,778.852356,123878
2023-03-06,785.000000,800.000000,773.000000,785.000000,778.852356,131016
2023-03-07,785.000000,790.000000,756.549988,770.000000,763.969849,63081
2023-03-08,770.000000,776.000000,750.000000,765.000000,759.009033,44006
2023-03-09,765.000000,769.000000,720.000000,755.000000,749.087341,119655
2023-03-10,750.000000,766.000000,731.000000,760.000000,754.048157,56815
2023-03-13,760.000000,770.000000,670.000000,704.000000,698.486694,281831
2023-03-14,725.000000,735.500000,550.000000,610.000000,605.222839,568307
2023-03-15,610.000000,609.400024,492.000000,540.000000,535.771057,522392
2023-03-16,545.000000,564.400024,510.210999,543.000000,538.747559,163299
2023-03-17,543.000000,619.000000,541.000000,590.000000,585.379517,178725
2023-03-20,590.000000,590.000000,540.210999,565.000000,560.575256,88468
2023-03-21,570.000000,594.000000,560.000000,570.000000,565.536133,47419
2023-03-22,570.000000,577.000000,550.000000,560.000000,555.614441,21564
2023-03-23,560.000000,553.000000,510.000000,525.000000,520.888550,64256
2023-03-24,525.000000,526.799988,470.000000,490.000000,486.162628,134627
2023-03-27,490.000000,520.000000,480.000000,505.000000,501.045166,59036
2023-03-28,505.000000,510.000000,480.000000,500.000000,496.084320,109584
2023-03-29,500.000000,507.000000,481.000000,500.000000,496.084320,43872
2023-03-30,500.000000,555.000000,493.000000,545.000000,540.731873,97375
2023-03-31,545.000000,605.000000,541.000000,595.000000,590.340332,109183
2023-04-03,595.000000,600.000000,551.000000,570.000000,565.536133,86153
2023-04-04,560.000000,563.299988,540.000000,545.000000,540.731873,23959
2023-04-05,545.000000,598.000000,543.549988,565.000000,560.575256,54260
2023-04-06,565.000000,594.000000,564.000000,585.000000,580.418640,31078
2023-04-11,585.000000,639.000000,578.000000,628.000000,623.081909,87478
2023-04-12,628.000000,660.000000,623.445984,646.000000,640.940918,72306
2023-04-13,640.000000,666.000000,646.549988,655.000000,649.870422,40208
2023-04-14,650.000000,660.000000,610.000000,645.000000,639.948730,106527
2023-04-17,650.000000,657.000000,630.000000,640.000000,634.987915,13359
2023-04-18,640.000000,650.000000,626.000000,630.000000,625.066223,22936
2023-04-19,630.000000,645.989990,626.200012,642.000000,636.972229,20380
2023-04-20,630.000000,640.000000,614.200012,630.000000,625.066223,18882
2023-04-21,630.000000,640.000000,620.000000,630.000000,625.066223,5783
2023-04-24,630.000000,640.000000,614.099976,620.000000,615.144531,18785
2023-04-25,620.000000,630.000000,600.000000,610.000000,605.222839,17474
2023-04-26,610.000000,609.000000,590.000000,595.000000,590.340332,18920
2023-04-27,595.000000,630.000000,580.000000,620.000000,615.144531,38298
2023-04-28,620.000000,630.000000,613.599976,620.000000,615.144531,7230
2023-05-02,620.000000,617.224976,584.000000,595.000000,590.340332,28581
2023-05-03,595.000000,640.000000,580.000000,630.000000,625.066223,35021
2023-05-04,630.000000,640.000000,614.000000,630.000000,625.066223,15752
2023-05-05,630.000000,650.000000,622.000000,635.000000,630.027039,11708
2023-05-09,635.000000,644.000000,620.000000,630.000000,625.066223,12473
2023-05-10,630.000000,640.000000,600.000000,610.000000,605.222839,10169
2023-05-11,610.000000,626.000000,600.000000,615.000000,610.183655,29495
2023-05-12,615.000000,622.000000,608.000000,615.000000,610.183655,11511
2023-05-15,615.000000,630.000000,600.000000,620.000000,615.144531,20698
2023-05-16,620.000000,629.000000,580.000000,585.000000,580.418640,97884
2023-05-17,585.000000,590.000000,544.000000,562.000000,557.598755,107865
2023-05-18,562.000000,570.080017,550.000000,560.000000,555.614441,63994
2023-05-19,560.000000,590.000000,554.445007,575.000000,570.496948,35993
2023-05-22,575.000000,574.000000,560.000000,570.000000,565.536133,14956
2023-05-23,570.000000,567.000000,490.000000,496.000000,492.115631,153991
2023-05-24,496.000000,530.000000,492.079987,515.000000,510.966827,71937
2023-05-25,515.000000,519.000000,499.868011,505.000000,501.045166,23296
2023-05-26,505.000000,510.000000,492.000000,500.000000,496.084320,26423
2023-05-30,505.000000,507.799988,450.600006,460.000000,456.397583,135635
2023-05-31,495.000000,600.000000,499.500000,578.000000,573.473450,430194
2023-06-01,565.000000,628.000000,560.000000,595.000000,593.420349,170662
2023-06-02,595.000000,627.849976,598.900024,615.000000,613.367249,105934
2023-06-05,620.000000,674.000000,613.000000,670.000000,668.221252,81800
2023-06-06,670.000000,680.000000,630.000000,666.000000,664.231873,89260
2023-06-07,660.000000,660.000000,610.000000,630.000000,628.327454,60009
2023-06-08,630.000000,644.000000,610.000000,625.000000,623.340698,71147
2023-06-09,625.000000,650.000000,620.000000,640.000000,638.300903,60685
2023-06-12,640.000000,664.000000,632.000000,655.000000,653.261047,48951
2023-06-13,655.000000,680.000000,658.494995,680.000000,678.194702,55624
2023-06-14,680.000000,690.000000,650.000000,676.000000,674.205322,41079
2023-06-15,660.000000,680.000000,650.000000,670.000000,668.221252,25880
2023-06-16,670.000000,710.000000,662.000000,695.000000,693.154907,59128
2023-06-19,695.000000,710.000000,690.000000,690.000000,688.168152,48341
2023-06-20,690.000000,707.000000,685.549988,700.000000,698.141602,19848
2023-06-21,700.000000,710.000000,663.599976,670.000000,668.221252,42219
2023-06-22,670.000000,679.799988,640.000000,650.000000,648.274353,39180
2023-06-23,650.000000,690.000000,650.000000,670.000000,668.221252,38063
2023-06-26,655.000000,661.000000,630.000000,635.000000,633.314148,25311
2023-06-27,635.000000,637.500000,598.947021,625.000000,623.340698,31047
2023-06-28,625.000000,628.270020,600.000000,615.000000,613.367249,39045
2023-06-29,615.000000,620.000000,592.000000,600.000000,598.407104,31604
2023-06-30,600.000000,627.000000,595.549988,615.000000,613.367249,78671
2023-07-03,615.000000,640.000000,610.000000,620.000000,618.354004,31363
2023-07-04,630.000000,650.000000,621.000000,640.000000,638.300903,35470
2023-07-05,640.000000,660.000000,631.200012,650.000000,648.274353,20766
2023-07-06,650.000000,658.000000,622.500000,630.000000,628.327454,27404
2023-07-07,630.000000,628.000000,610.000000,610.000000,608.380554,59053
2023-07-10,620.000000,630.000000,590.200012,620.000000,618.354004,96233
2023-07-11,620.000000,658.000000,624.440002,640.000000,638.300903,40937
2023-07-12,640.000000,648.799988,630.000000,640.000000,638.300903,20956
2023-07-13,640.000000,647.913025,631.700012,640.000000,638.300903,19712
2023-07-14,640.000000,650.000000,612.400024,630.000000,628.327454,58453
2023-07-17,630.000000,648.000000,623.056030,640.000000,638.300903,21586
2023-07-18,640.000000,664.000000,638.000000,660.000000,658.247803,50223
2023-07-19,660.000000,692.604980,650.000000,685.000000,683.181458,57173
2023-07-20,685.000000,708.000000,680.000000,700.000000,698.141602,39714
2023-07-21,700.000000,718.000000,691.000000,715.000000,713.101807,49233
2023-07-24,715.000000,750.000000,711.000000,746.000000,744.019470,144333
2023-07-25,800.000000,810.000000,770.000000,774.000000,771.945129,549298
2023-07-26,785.000000,836.000000,782.549988,820.000000,817.822998,139866
2023-07-27,820.000000,830.000000,790.000000,800.000000,797.876099,71992
2023-07-28,800.000000,848.000000,790.000000,830.000000,827.796448,51395
2023-07-31,835.000000,856.000000,816.000000,856.000000,853.727478,94028
2023-08-01,835.000000,840.000000,810.000000,820.000000,817.822998,32599
2023-08-02,810.000000,820.000000,790.000000,810.000000,807.849548,58509
2023-08-03,810.000000,827.000000,813.000000,820.000000,817.822998,9689
2023-08-04,820.000000,840.716003,810.000000,825.000000,822.809753,16947
2023-08-07,825.000000,830.000000,815.177979,820.000000,817.822998,13195
2023-08-08,820.000000,850.000000,818.000000,845.000000,842.756653,44482
2023-08-09,845.000000,848.000000,835.000000,840.000000,837.769897,23693
2023-08-10,840.000000,887.000000,840.000000,880.000000,877.663757,86482
2023-08-11,880.000000,930.000000,875.000000,920.000000,917.557556,123719
2023-08-14,920.000000,948.000000,915.099976,938.000000,935.509766,68636
2023-08-15,945.000000,1002.291016,947.900024,980.000000,977.398254,147917
2023-08-16,970.000000,980.000000,952.000000,960.000000,957.451355,40752
2023-08-17,960.000000,1000.000000,960.000000,990.000000,987.371704,41015
2023-08-18,990.000000,1000.000000,970.000000,990.000000,987.371704,43670
2023-08-21,990.000000,1000.000000,980.000000,988.000000,985.377014,62587
2023-08-22,988.000000,1017.000000,932.500000,1000.000000,997.345154,128916
2023-08-23,1000.000000,1018.000000,990.000000,1000.000000,997.345154,34255
2023-08-24,1010.000000,1020.000000,990.000000,1000.000000,997.345154,81083
2023-08-25,1000.000000,1000.000000,960.000000,965.000000,962.438049,64517
2023-08-29,970.000000,980.000000,883.000000,890.000000,887.637207,95604
2023-08-30,895.000000,938.453979,880.000000,925.000000,922.544250,44921
2023-08-31,925.000000,940.000000,911.000000,920.000000,917.557556,24896
2023-09-01,920.000000,930.000000,910.000000,920.000000,917.557556,13020
2023-09-04,920.000000,940.000000,916.000000,935.000000,932.517700,40174
2023-09-05,930.000000,940.000000,920.000000,925.000000,922.544250,17370
2023-09-06,925.000000,957.400024,920.599976,950.000000,947.477905,25880
2023-09-07,950.000000,960.659973,940.000000,960.000000,957.451355,36774
2023-09-08,960.000000,960.000000,948.794006,955.000000,952.464600,11295
2023-09-11,955.000000,960.000000,950.000000,953.000000,950.469910,14565
2023-09-12,953.000000,953.440002,950.000000,953.000000,950.469910,6747
2023-09-13,953.000000,952.000000,922.000000,940.000000,937.504456,11732
2023-09-14,940.000000,955.000000,940.000000,950.000000,947.477905,30702
2023-09-15,950.000000,966.900024,940.000000,960.000000,957.451355,39289
2023-09-18,960.000000,965.440002,953.549988,960.000000,957.451355,5926
2023-09-19,960.000000,970.000000,933.000000,945.000000,942.491150,32950
2023-09-20,945.000000,944.219971,893.549988,910.000000,907.584106,56014
2023-09-21,910.000000,920.000000,895.549988,915.000000,912.570801,31269
2023-09-22,920.000000,944.000000,922.099976,935.000000,932.517700,27665
2023-09-25,935.000000,958.400024,937.400024,950.000000,947.477905,40548
2023-09-26,995.000000,1026.800049,962.000000,980.000000,977.398254,202303
2023-09-27,975.000000,1139.000000,973.500000,1130.000000,1127.000000,321031
2023-09-28,1135.000000,1187.000000,1100.000000,1145.000000,1141.960205,177112
2023-09-29,1135.000000,1157.000000,1110.000000,1140.000000,1136.973511,81359
2023-10-02,1145.000000,1263.000000,1150.000000,1260.000000,1256.654907,163883
2023-10-03,1260.000000,1274.800049,1183.550049,1200.000000,1196.814209,556008
2023-10-04,1200.000000,1220.000000,1070.000000,1120.000000,1117.026611,159612
2023-10-05,1120.000000,1050.000000,1010.000000,1030.000000,1027.265503,119153
2023-10-06,1030.000000,1120.000000,1021.000000,1110.000000,1107.053101,104481
2023-10-09,1110.000000,1150.000000,1100.000000,1125.000000,1122.013306,47383
2023-10-10,1125.000000,1158.000000,1110.000000,1140.000000,1136.973511,22824
2023-10-11,1140.000000,1244.000000,1146.000000,1210.000000,1206.787598,84533
2023-10-12,1210.000000,1284.000000,1211.000000,1260.000000,1256.654907,101748
2023-10-13,1260.000000,1278.000000,1240.000000,1260.000000,1256.654907,71131
2023-10-16,1255.000000,1259.000000,1199.420044,1225.000000,1221.747803,97543
2023-10-17,1225.000000,1250.000000,1200.000000,1215.000000,1211.774414,19456
2023-10-18,1215.000000,1230.000000,1210.550049,1215.000000,1211.774414,11753
2023-10-19,1215.000000,1228.000000,1200.000000,1215.000000,1211.774414,57626
2023-10-20,1220.000000,1230.000000,1106.000000,1145.000000,1141.960205,112212
2023-10-23,1150.000000,1200.000000,1130.000000,1150.000000,1146.946899,78045
2023-10-24,1145.000000,1154.000000,1085.000000,1100.000000,1097.079712,52410
2023-10-25,1100.000000,1104.000000,1050.000000,1085.000000,1082.119507,32766
2023-10-26,1085.000000,1100.000000,1000.049988,1005.000000,1002.331848,110850
2023-10-27,1010.000000,1070.000000,992.000000,1000.000000,997.345154,71607
2023-10-30,996.000000,1070.000000,986.625000,1070.000000,1067.159302,69185
2023-10-31,1050.000000,1070.000000,1010.000000,1020.000000,1017.292053,26524
2023-11-01,1025.000000,1030.000000,982.000000,1015.000000,1012.305298,38639
2023-11-02,1015.000000,1100.000000,1011.000000,1070.000000,1067.159302,53486
2023-11-03,1050.000000,1130.000000,1056.125000,1120.000000,1117.026611,41725
2023-11-06,1130.000000,1170.000000,1117.000000,1155.000000,1151.933594,24441
2023-11-07,1150.000000,1170.000000,1132.000000,1150.000000,1146.946899,19386
2023-11-08,1140.000000,1145.000000,1010.000000,1040.000000,1037.239014,116267
2023-11-09,1040.000000,1145.000000,986.000000,1050.000000,1047.212402,111741
2023-11-10,1040.000000,1080.000000,1030.000000,1065.000000,1062.172607,24186
2023-11-13,1065.000000,1065.000000,1030.000000,1040.000000,1037.239014,13269
2023-11-14,1040.000000,1100.000000,1036.000000,1100.000000,1097.079712,25448
2023-11-15,1085.000000,1135.000000,1065.317017,1075.000000,1072.145996,47714
2023-11-16,1075.000000,1090.000000,1050.000000,1065.000000,1062.172607,10531
2023-11-17,1065.000000,1088.000000,1050.000000,1070.000000,1067.159302,9525
2023-11-20,1070.000000,1098.000000,1040.000000,1080.000000,1077.132813,27595
2023-11-21,1080.000000,1175.000000,1077.000000,1150.000000,1146.946899,57077
2023-11-22,1165.000000,1201.000000,1130.000000,1130.000000,1127.000000,95552
2023-11-23,1125.000000,1140.000000,1096.550049,1115.000000,1115.000000,33804
2023-11-24,1110.000000,1130.000000,1090.000000,1115.000000,1115.000000,33802
2023-11-27,1115.000000,1130.000000,1042.000000,1050.000000,1050.000000,57219
2023-11-28,1050.000000,1100.000000,1040.000000,1080.000000,1080.000000,35774
2023-11-29,1080.000000,1100.000000,1062.000000,1090.000000,1090.000000,12675
2023-11-30,1080.000000,1104.494995,1060.000000,1085.000000,1085.000000,25011
2023-12-01,1085.000000,1150.000000,1070.000000,1140.000000,1140.000000,50895
2023-12-04,1130.000000,1195.000000,1120.000000,1140.000000,1140.000000,38983
2023-12-05,1140.000000,1147.494995,1092.000000,1105.000000,1105.000000,23674
2023-12-06,1120.000000,1150.000000,1100.000000,1120.000000,1120.000000,24407
2023-12-07,1120.000000,1170.000000,1105.000000,1167.500000,1167.500000,43843
2023-12-08,1167.500000,1243.000000,1153.599976,1240.000000,1240.000000,69575
2023-12-11,1235.000000,1250.000000,1196.000000,1225.000000,1225.000000,32987
2023-12-12,1225.000000,1250.000000,1200.000000,1225.000000,1225.000000,17559
2023-12-13,1230.000000,1260.000000,1210.000000,1230.000000,1230.000000,16008
2023-12-14,1230.000000,1280.000000,1220.000000,1260.000000,1260.000000,37139
2023-12-15,1260.000000,1280.000000,1222.000000,1240.000000,1240.000000,21032
2023-12-18,1244.000000,1264.000000,1224.000000,1244.000000,1244.000000,3168
